,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
39,39.0,-0.009074576597978602,0.028218988799735254,0.06850233096516045,0.08748032645293476,0.09411238196859253,0.06634124201835956,0.12220989840988257,0.029642187323343137,0.09546545177080744,8.942843283034734e-06,5.693968860418299e-06,1.3135322914203901e-05,0.0004242734576109797
40,40.0,-0.044532619049585324,0.006677197102451437,0.03157318624613673,0.0645656715592494,0.057515273510308544,0.03459663504844915,0.09265822944188579,0.04503042438796769,0.05453623038923557,9.714487793897325e-06,2.075721004772245e-05,1.3521000570121383e-05,0.0012873158557340503
41,41.0,0.00016392994785529203,-0.005947243419598702,0.06528878361357222,0.09880251193882149,0.12789376191419682,0.18399050562150762,0.10448461827022056,0.005949502274960813,0.16201733110330493,1.853968898992995e-05,1.3598207988452257e-06,2.4499369390576307e-05,0.0
42,42.0,0.020628871644040172,-0.005710857523037952,0.10141178345835258,0.08689452622726464,0.03461930352103192,0.02028079699248963,0.15281549279799905,0.02140477140627117,0.03910549809004985,1.024601574646138e-05,9.567770306024897e-06,4.100777951185727e-06,0.0
43,43.0,0.03387354175052688,0.06898902022473351,0.019683863608503084,0.08250456154633255,0.13354190012549275,0.025693856399300045,0.07912182653173992,0.07685637086340583,0.10265250335082235,2.836996155070949e-06,5.6448772684846766e-06,2.522831030259561e-06,0.00023165416496340185
44,44.0,-0.02192147364196274,0.023631329584891343,0.10848536519382927,0.044029534208536045,0.10111959757839176,0.07402667799985584,0.13256647187229226,0.03223337935409547,0.1307639874466919,1.1133200851409807e-05,1.6614689173629583e-05,1.4891633488514592e-05,0.0
45,45.0,0.0077172536612589325,-0.0021626523843390707,0.058600314774035454,0.04204564868471734,0.12464719677520336,0.0928201630609253,0.07893931713796694,0.008014553600026758,0.15188170563472267,6.189516621316702e-06,5.208889168701608e-06,6.852813229675814e-06,0.0
46,46.0,0.02343516446818367,-0.013790706841421476,0.05587806002485686,0.06347119039277285,0.04517931169675268,0.043723296169023956,0.10494324383273468,0.02719173640716693,0.06537629780799707,2.0658413333231245e-06,2.5965491669231104e-06,2.244239649784484e-06,0.3218677043914795
47,47.0,-0.07905065443618023,0.03402666090089644,0.08013126775226154,0.06388668662449294,0.05767714417757196,0.06388328389255717,0.07403161059113089,0.08606288177171954,0.04944586116455063,5.3469191543863235e-06,7.873202170752931e-06,7.999386721419015e-06,1.6218702512560412e-05
48,48.0,-0.016663193029447958,0.009915836969268493,0.05984653630956818,0.030993064598920643,0.0674464218229824,0.026973818642069516,0.07446802519007271,0.019390353909553966,0.07675504479218555,8.073448026466735e-06,9.649489565823904e-06,5.50793032486715e-06,0.00013157757348380983
49,49.0,0.047759084639881114,-0.11587000151917949,0.08834595022469577,0.07642881197596643,0.1168564776480791,0.0939730979805038,0.008848391370217002,0.1253267226799376,0.03959157273107776,6.964772465751748e-06,8.523488861370906e-06,2.688304352494698e-06,3.0298420824692585e-05
50,50.0,-0.05062084410014256,0.016991462710251204,0.09166000458990607,0.048642833255953886,0.02923189033623342,0.05741367547926906,0.09583177087751554,0.05339643866818081,0.059643855450519874,4.353482684120353e-07,4.133466845788588e-06,2.0542420349658683e-06,0.002700406825169921
51,51.0,-0.0036300007393969213,-0.017804185046895987,0.013320160021802883,0.01302383606188664,0.02772104299355299,0.0344917499514913,0.013689457418208695,0.018170468088415798,0.037692121047353144,1.3122478185668043e-05,4.914164578568831e-06,1.4127678064981203e-05,0.009387346915900707
52,52.0,0.05045066829026834,0.04721979676976136,0.030641194555441217,0.058021476724568796,0.08061897072757852,0.032365427567297746,0.03172594565008791,0.06910122385249232,0.05457619844178942,4.072579217124633e-06,6.371671454519032e-06,1.1601426738935153e-05,0.0009501368622295558
53,53.0,-0.06006369868231255,0.08029424434603602,0.08308738927326081,0.09608977644429678,0.10047474171478019,0.055599345556860615,0.049698651729587144,0.10027369333230213,0.061006383605828045,1.5250090718119677e-06,1.0269343703843668e-05,8.276031805407903e-06,0.0001788752560969442
54,54.0,0.016493383016115776,-0.007803220715370418,0.0988804628738518,0.020552426903487526,0.07306859326842519,0.020148163486905117,0.13897257264972346,0.018246148548367196,0.09667996698724092,1.788025318482968e-06,1.2895291811976302e-05,5.518757372238399e-07,0.0
55,55.0,0.010745936541198434,0.02594985542946344,0.051375311508892844,0.03187812528596811,0.12006479330473813,0.0787999332307151,0.054467064012470846,0.028086832305504246,0.1594420975328822,1.1687381568557441e-05,6.585375985569994e-06,4.457828825186368e-06,0.0
56,56.0,-0.0035982423668462636,-0.01300404688245066,0.005022012542310056,0.017016119430260834,0.03248059816378475,0.04294362954316184,0.019541705063874443,0.013492686294861455,0.050438603210743345,9.153092367294284e-06,1.1060595745737729e-05,2.289475847540223e-05,0.06164715811610222
57,57.0,-0.003961109629455391,-0.004888652484366362,0.014729227112057796,0.012896463700302754,0.1288388286208526,0.15034828503860087,0.024260641820587583,0.0062920038627980535,0.16739634811636236,4.806554577302294e-06,7.110118151962139e-06,2.3637520866167476e-05,0.0
58,58.0,-0.008028235654274896,-0.03546121399172117,0.014180407756452535,0.04363039546049032,0.07376356644240047,0.047046470065105116,0.04942025623198608,0.03635863398819064,0.06704170827352603,1.1479546503825714e-06,1.6156530265924529e-06,4.263828213791712e-06,0.00459520285949111
59,59.0,0.009616977060371958,-0.005217111496909095,0.07002094750552237,0.056989525396233844,0.043242247990476344,0.06281039577451698,0.09784245273112872,0.01094095517543608,0.06358285090650688,3.7154563410994617e-06,2.7942775360534443e-06,1.2551698336292172e-05,0.0008170728106051683
60,60.0,0.0035766862268211104,-0.005482822286220642,0.03065664486965599,0.010827791801415108,0.05404475122785041,0.06647508330538908,0.040566704678537305,0.006546298540962639,0.07345028934461079,3.235545018020586e-06,7.407836566067428e-06,2.42138995366226e-05,0.00014564035518560559
61,61.0,-0.006305481382754391,0.00477792897403318,0.0402051045452125,0.04913616445222072,0.05406300403422882,0.07782829483175524,0.0554543960410768,0.007911238888389604,0.06820071986147111,3.980631403763385e-06,5.481263873008809e-07,1.1288182666510477e-05,0.012846206314861774
62,62.0,-0.05774811080653207,-0.011011611695978982,0.08981939383475558,0.04717137221878037,0.04272925026785468,0.05900994906981082,0.09791041184135113,0.05878860343524523,0.017562983279843375,3.695776783714031e-06,1.2181868914613884e-05,5.64896984725727e-07,7.786204514559358e-05
63,63.0,0.0002875922946274602,0.00035533113820304397,0.07015807257981899,0.05426485316464448,0.08092539654918623,0.06911867408496239,0.10549141375886546,0.0004571318690550448,0.10174784838642167,1.3008917735504532e-05,1.438543153912709e-05,2.247302251979938e-05,0.0
64,64.0,0.0015835814416320815,-0.0388919694292291,0.04975335043648303,0.01915426229943811,0.09161632136513853,0.09090821194654086,0.03136262571843173,0.0389241957690377,0.11444076021584708,5.339370345171813e-06,1.232263708102478e-06,2.6109519335548274e-06,0.0011017690412700176
65,65.0,-0.005252298315974906,0.024221622999099503,0.06226764137223113,0.11509612136442905,0.013227536933948453,0.017835324632751497,0.11743170647906083,0.024784544746888106,0.014839214623862947,1.6663914998075442e-05,5.448199472573786e-07,1.098311319917344e-05,0.0003646964323706925
66,66.0,0.007843155432358539,0.020996189005487963,0.07194681860536403,0.11637960874863922,0.05484860579103771,0.05105084337030479,0.1321049094592643,0.022413278204901417,0.05131440945994468,7.379014509011607e-06,1.493339435113994e-06,1.1950997303910412e-05,0.0013539604842662811
67,67.0,-0.0027795142361812433,-0.0025087249999558303,0.011513886149808247,0.012853767350399265,0.07979567557551012,0.06080199919788333,0.02147317259997301,0.0037442489920593664,0.09834054663312025,3.2449907970322654e-06,3.747323227875655e-06,4.970014549158688e-06,0.17993862926959991
68,68.0,0.0044329711653109645,-0.004836168040290983,0.04284267833778926,0.06482839666024372,0.06320464153368771,0.08334436471982107,0.07151325896916677,0.006560469088899847,0.08534818010254205,1.6144950785966848e-05,2.190518475922037e-06,1.0270722151206003e-05,0.000952764879912138
69,69.0,0.0015849131277947954,0.0008243451768830196,0.10192049707117948,0.07485561515503993,0.019780718846339616,0.020291863301645847,0.15442427298649952,0.0017864754667519446,0.025548165193774106,6.118999548560692e-06,7.793488341248097e-06,1.7501839671999724e-05,2.7135831260238774e-05
70,70.0,-0.003242008389534411,-0.006403567023186271,0.06646855928576863,0.06073258530472058,0.13343903778207308,0.09984496748238607,0.10368073385936384,0.007177484867155777,0.172161100573579,9.49380695741546e-06,8.435946880251715e-06,8.888581894836937e-06,0.0
71,71.0,0.043833706356048545,0.007943855331529779,0.04099374423667871,0.01753069430564908,0.07355094829562922,0.1481135079117517,0.020428035561729643,0.04454771206736172,0.12976643224354104,7.711124574745005e-06,7.637439912747285e-07,1.0709972577034913e-05,0.0007053407025523484
72,72.0,0.001197985500135638,-0.049921361207393725,0.038047786196326934,0.02216391090980391,0.009018742213429016,0.056841633844944346,0.008438912708550269,0.04993573343866705,0.04915237413779051,1.1879832841697827e-05,8.768149366279255e-06,2.345027661543302e-05,0.016615072265267372
73,73.0,0.002616183201236128,0.0010777637974798326,0.005488807078692933,0.006121718966555449,0.04978986744883468,0.04759308381193442,0.0073579485957260046,0.002829485703372304,0.06182508474990213,7.4492290169568245e-06,1.715766086187529e-06,3.744241122523309e-06,0.17578661441802979
74,74.0,-0.029938059954518766,-0.03199123513276427,0.11040713125013786,0.044772487737097806,0.0690680006599062,0.047150232491239764,0.11656674857883197,0.04381468428689372,0.08798036839365761,2.1713729763857595e-07,9.237011332699e-06,3.2453702443068148e-06,0.0
75,75.0,-0.04386267838434107,-0.02243663902231904,0.05654310387088992,0.026026698505351012,0.09353747897967311,0.09263693198220449,0.0309993387674268,0.04926801523976779,0.07884662072730121,5.998242698576292e-06,4.5213435207328346e-07,2.8709276277654372e-05,0.0
76,76.0,-0.008284841314738622,-0.00334717768346944,0.08254836922334877,0.09931343300581795,0.057324469994418085,0.056532686835993856,0.11379765830776785,0.00893544593487733,0.07788085639398822,2.8360282402609043e-06,4.421740974052788e-07,7.057720795708468e-07,0.0
77,77.0,-0.01521503248087243,0.05820571217890822,0.06561013099189919,0.07895882290006431,0.0885645151491623,0.0813512461278468,0.1033743248224512,0.06016146726641487,0.11703729522046519,8.81565901218112e-06,5.842213439174464e-06,5.7216039665981075e-06,0.0
78,78.0,-0.04811949056170419,-0.04759655302788338,0.06857180379269778,0.06220370269431657,0.05302904920203716,0.011836900699866499,0.057524396670183685,0.06768247359585829,0.010601463209862895,5.914963618286139e-07,3.3762775881619796e-06,1.2121998080738857e-05,0.0957493931055069
79,79.0,0.00897314051219153,0.011260295022132383,0.06462359947570706,0.037968084252319706,0.10878168573103603,0.06229586617176677,0.09047361137581389,0.014398315687502902,0.13086801921796837,4.619992018524598e-06,6.8099096127328575e-06,5.887790603616293e-06,0.0003835535026155412
80,80.0,0.001385463194635456,-0.0006215571877487375,0.05309284369008381,0.053303945608061724,0.015334322752662962,0.018114549258440037,0.08130358747394688,0.0015184997864114446,0.018462771109641174,3.97167016032158e-06,2.5063306542823983e-06,1.3915530116429222e-05,0.01496672909706831
81,81.0,0.07380456413513552,0.08331595990765116,0.09357617711191893,0.01335365336637401,0.07342836331765434,0.05029764726312567,0.01566477267549442,0.11130437036572584,0.027316489711387556,1.9141673063557686e-05,5.578853901691476e-06,1.2772476277040412e-05,0.0
82,82.0,0.030506378062905157,-0.0027238931934428614,0.0854258454718807,0.055720045706781705,0.0773096127361003,0.03417317539905575,0.11126482411733049,0.030627743903953904,0.07307860844282069,5.600191278648907e-06,5.651121772815812e-06,7.818058330117528e-06,0.0015116495778784156
83,83.0,0.0005623433255339423,-0.02465461854521174,0.05990552128564019,0.014459685800031182,0.11666610656997575,0.16892269242902194,0.06587745853678927,0.024661030911656372,0.16446949533675453,1.9735414428306746e-06,3.8783758445118654e-06,2.2782539643419553e-05,0.0
84,84.0,0.004059965904639353,-0.0054955853383124005,0.10802793633122298,0.04652594934404192,0.03465908779824072,0.022752225342635216,0.1621238640136906,0.006832626241607853,0.044434230014713125,5.130590197984826e-06,1.5247382983085539e-05,1.2434126703763136e-05,0.0
85,85.0,0.016964662776016833,-0.0187375602149487,0.018998699557070817,0.023481447790074716,0.07541640741215107,0.05725943317548438,0.002920177911376612,0.025276391077699353,0.09525265323397551,4.568552714667969e-06,2.5488838732693335e-05,2.7150285667842106e-05,0.00795000046491623
86,86.0,0.022060976329481757,-0.016126698965073672,0.01469002033113774,0.04484825789691075,0.02436242891572136,0.006525908972767885,0.049224481645888475,0.027326856682027344,0.009331161161836202,1.012355218136288e-05,3.3433804072128516e-06,1.654999483912556e-05,0.11433448642492294
87,87.0,-0.03910855601434643,-0.07992622898305533,0.05308353628762991,0.061376902133574676,0.0630956002030688,0.06094991461174704,0.05412821755450619,0.0889813532880854,0.032050441263546656,8.802234891550852e-06,4.603317453655017e-06,3.4261086297360377e-06,0.0026424697134643793
88,88.0,0.005846124293784465,-0.01453575419586076,0.011001454490636501,0.01796044641946039,0.13702601720485452,0.06143756365661159,0.02545766897626672,0.015667332871323714,0.17630191300312237,2.5185127338756356e-06,1.8995810707518373e-05,8.271229145931546e-06,0.0
89,89.0,-0.05057771570331666,-0.02061822117950116,0.09273558725855027,0.07045856146264019,0.13958725764421262,0.1522965766220056,0.0870109557032396,0.05461882798424326,0.1345886440540023,3.4451227956576153e-06,5.786748409038498e-07,1.3277787852035886e-05,0.0
90,90.0,0.01816995588601081,0.020859434312920838,0.01987985204085276,0.015707111354005734,0.14145468239000575,0.04152209269272429,0.005315402399118248,0.027663392719524445,0.15534549002903086,5.1666535451866365e-06,5.321646355885268e-06,3.0106841665169618e-06,0.0011783936060965061
91,91.0,0.05630772202409533,-0.040542562810219174,0.02245033560996608,0.09217943167554166,0.059425348128947474,0.03590395257651368,0.09609353742555217,0.06938486116411387,0.030766817685873655,5.14024557996751e-06,1.3443644757430306e-06,1.5585262360612543e-06,0.9881468415260315
92,92.0,-0.016753306208776374,0.043079528952948656,0.03455669880820069,0.022218441749195333,0.03661860288257911,0.018341694074167286,0.003644636984969678,0.04622249542953048,0.010228759184986107,7.250048441884414e-06,6.198617120734632e-06,9.534780514093695e-06,0.16555044054985046
93,93.0,0.012364330576885383,-0.025608440648666225,0.0880995937430475,0.1062735469142353,0.12832457019806445,0.06919794612581319,0.12227592095556729,0.028437104336953217,0.1536536703131502,2.021419574906528e-05,3.411927789394813e-06,2.585128547585441e-06,1.6734822565922514e-05
94,94.0,-0.016179450788992755,0.013142945082945702,0.04280686614741013,0.07263927378536403,0.041025922720318936,0.0632831923167605,0.08480721040269419,0.020844942630930046,0.06434171321645618,5.296173460828139e-06,1.4700295194491417e-06,5.702965628153587e-06,0.02459022030234337
95,95.0,-0.006983115177759205,-0.006727741561229594,0.10961598044654311,0.023329141835170666,0.07113305354207039,0.03926849940643372,0.15759495812559635,0.009696721306738014,0.09016860078253502,3.6586016899837484e-06,2.041907399652508e-05,1.3301978479543922e-05,0.0
96,96.0,-0.018094791086607744,-0.07372401117972419,0.09981422428131849,0.0767552122105426,0.08771888393558634,0.06637624668399686,0.08215587981490019,0.07591212873379376,0.07259778466745487,2.187047959046742e-07,3.7329283240041116e-06,1.6920495764381215e-05,0.0
97,97.0,-0.032720360234620716,-0.04256859057892098,0.06545582242287179,0.08005556418276341,0.08947749733394579,0.06449959498360126,0.09279530991072539,0.05369084538130452,0.06694806442113582,7.807338108901638e-06,1.8672899750302703e-06,1.6568920985699344e-05,0.0003214754688087851
98,98.0,0.03278174068226364,-0.019557689028685814,0.07047047806311177,0.06423617122871153,0.08494805358462135,0.09666199063287552,0.065494679175527,0.038172578145862196,0.08297219430800784,1.8548496643102954e-05,2.711682347974644e-07,1.1222454385417825e-05,0.0003396378888282925
99,99.0,0.052064340571853766,0.07207068454851133,0.028818468139366456,0.08164569329244543,0.05584909818908482,0.04940972939376447,0.0632466607332432,0.08890938718984069,0.030911504737083494,4.325754913286652e-06,5.538017959483415e-06,1.0718690376588885e-05,0.0009809961775317788
100,100.0,0.008620896339298025,-0.11126718454811395,0.09647314936258383,0.02551119775933617,0.03385605331393374,0.0924567027137127,0.032993197877085656,0.11160065506508897,0.07599991887054484,4.864992426471699e-06,7.000400948457043e-07,1.7902641392638652e-05,0.0022550313733518124
101,101.0,-0.029554702956276307,0.006880786506779827,0.04079738790601889,0.014578163944241627,0.09774405155193235,0.03665856573994144,0.03343406631988618,0.03034510981666751,0.09879120273801935,3.0153155518718793e-06,2.7837504261877676e-06,2.6397384109218536e-06,0.0004764965851791203
102,102.0,0.0009933961851047379,0.0002591813214063376,0.04599105313357993,0.0016051016537315052,0.025400763725055335,0.020757034263507043,0.06911670560746372,0.0010266503484373743,0.03256587331765858,3.253173317645876e-07,2.5810909698645564e-05,3.384048418784166e-05,0.001102530281059444
103,103.0,-0.008304375674678883,0.0013188526542914165,0.038418617617053966,0.024830417598440416,0.05362111093087897,0.07392768638326899,0.05551270948528496,0.008408449778046478,0.0747875646669118,4.129481267404656e-06,5.8357404681795495e-06,2.811602632271016e-05,0.0005265501094982028
104,104.0,0.01728342342810678,-0.009254417939654232,0.02848325413223564,0.02122854407007906,0.12664038212788223,0.12101740644054197,0.04264162337752145,0.01960512628872929,0.16868760941943844,9.896957408318285e-07,7.911629382916428e-06,1.247791222929017e-05,0.0
